"","Team","Adj_O","Adj_D","Adj_T"
"1","A&M-Corpus Chris",0.88606021255571,1.05993289874282,68.6878763081786
"2","Abilene Christian",0.980148563263994,1.05161466125824,70.2312125780274
"3","Air Force",1.01967400353042,1.09299045090124,66.864746550318
"4","Akron",1.01917834213148,1.1008535403112,69.4362553885603
"5","Alabama",1.08701263938958,0.902797274397257,70.1635046017104
"6","Alabama A&M",0.829778726764479,1.15392562298348,68.0805639455825
"7","Alabama St.",0.922092647238248,1.18038152372479,70.2315162070439
"8","Albany (NY)",1.0657973821632,1.03413593740572,67.4605437915891
"9","Alcorn",0.893584615386998,1.16295380052703,69.2552972105907
"10","American",0.908830078301125,1.1095486508284,68.0207223270822
"11","Appalachian St.",1.02084780874351,1.07770660395884,71.9282968067105
"12","Arizona",1.23391841309141,0.989957658431428,69.5790078375078
"13","Arizona St.",1.1701357933298,0.97566199938811,74.1389361125426
"14","Ark.-Pine Bluff",0.906394932649014,1.09423360241901,70.2830923043766
"15","Arkansas",1.16250991090042,0.988796863159232,72.8091660011379
"16","Arkansas St.",1.02198450332158,1.146806367961,71.0086190201472
"17","Army West Point",0.982882813255891,1.09480303150162,72.039689905815
"18","Auburn",1.22136379369218,0.94799151721666,73.5237129560917
"19","Austin Peay",1.02004458784013,1.06260211269564,70.5320096455222
"20","BYU",1.10914437836063,0.946848850734901,69.0265084233612
"21","Ball St.",1.01322991990315,1.01982876508744,71.8235413786256
"22","Baylor",1.13967200754648,0.948694232360394,68.0769843697492
"23","Belmont",1.10065928554126,1.02575943194612,68.4459536996259
"24","Bethune-Cookman",0.942241436688106,1.11884580195191,76.6163634489156
"25","Binghamton",0.974915219461343,1.11375691335389,67.514512582122
"26","Boise St.",1.10810514113771,0.947251259438562,71.7618116883391
"27","Boston College",1.11955957322563,1.01070812688839,70.9653365531829
"28","Boston U.",1.00210103750752,1.09973074141356,68.8197199990741
"29","Bowling Green",0.992305509225305,1.05339353156193,73.9313303229885
"30","Bradley",1.02259429133057,0.999383871208804,67.4947749920489
"31","Brown",1.01776139571962,1.0984947062615,74.3468983906526
"32","Bryant",0.977747308766017,1.21413561387866,70.7009649920703
"33","Bucknell",1.07437606572251,1.0271314604587,74.2939589672501
"34","Buffalo",1.12222494231404,1.03001534937241,75.5011505074626
"35","Butler",1.20123554074767,0.942074719157675,71.5986574568346
"36","CSU Bakersfield",0.937893103494859,1.056814836201,66.2605669556525
"37","CSUN",0.939267337807919,1.11006510366845,66.8700631427564
"38","Cal Poly",0.969336945730462,1.13612135061987,68.3835895961856
"39","Cal St. Fullerton",1.01964058024796,1.0479593785646,71.9106413251011
"40","California",0.987707383063063,1.04227221825128,70.0201903255205
"41","Campbell",1.03266338449119,1.08568018693991,70.0075912592069
"42","Canisius",1.04800202053137,1.03613351654871,69.7534893963551
"43","Central Ark.",1.06021964242386,1.10525921523219,77.0596183949731
"44","Central Conn. St.",0.954789119345227,1.124742820902,67.2081099098779
"45","Central Mich.",1.06030990390848,1.08023821593426,70.6350701154141
"46","Charleston So.",0.963111891848479,1.07767398316027,69.0459268098621
"47","Charlotte",0.956068999449313,1.09135500331148,72.0272779287034
"48","Chattanooga",0.977332987809896,1.11874493834883,68.1860778005066
"49","Chicago St.",0.886341119116812,1.21699467908684,73.6585732162917
"50","Cincinnati",1.16253910695791,0.835779673258544,67.8218301126991
"51","Clemson",1.14769756072279,0.903025132142628,67.9620607516406
"52","Cleveland St.",0.959501430793736,1.11668861004029,69.2200389855083
"53","Coastal Caro.",0.998379085383011,1.04547729845586,69.4040329589025
"54","Col. of Charleston",1.0866799104843,1.0350039616277,66.5044256157254
"55","Colgate",1.04582214727312,1.10703440747201,68.6462427178726
"56","Colorado",1.04131270585803,0.943327451432495,70.2809719602235
"57","Colorado St.",1.04869310916479,1.07021925062086,70.7981516212626
"58","Columbia",1.04515796281907,1.11525495796835,72.1119833878828
"59","Coppin St.",0.834917724140054,1.10619322936469,69.8712925728756
"60","Cornell",1.00440682137795,1.12303257519842,71.9162249615299
"61","Creighton",1.18647472765308,0.954510545001391,72.6219966821505
"62","Dartmouth",0.99944314800664,1.11068526491361,68.6477800782622
"63","Davidson",1.17556263431006,1.00624106896686,65.7774235249987
"64","Dayton",1.11899055640476,1.05306565864324,69.5014477421015
"65","DePaul",1.05736144669488,0.964067001485718,71.489221035721
"66","Delaware",1.01075510792125,1.11083995534741,67.1605799684648
"67","Delaware St.",0.885103304216921,1.22600923628956,66.9242507668759
"68","Denver",1.0046469721767,1.08972209328406,68.3852718836972
"69","Detroit Mercy",1.00258946142502,1.13299215697468,73.324494543298
"70","Drake",1.04093999688957,1.05319758771672,69.839806129359
"71","Drexel",1.02317783708459,1.12120580319124,69.9799013408894
"72","Duke",1.2806408209112,0.939649398274261,72.2684982432683
"73","Duquesne",1.06402711868093,1.02245974727929,69.1853054452353
"74","ETSU",1.06554111907048,0.961324331937225,69.1431982032364
"75","East Carolina",0.952720327387152,1.05591695620549,71.4012786641651
"76","Eastern Ill.",0.957871463174856,1.0792908854684,67.4842840709429
"77","Eastern Ky.",0.983450828240922,1.13459978723759,69.9977570695983
"78","Eastern Mich.",0.997075857287823,1.02625972828022,67.1204521986223
"79","Eastern Wash.",1.04563644877288,1.05256787502642,68.7209450519715
"80","Elon",1.01838621457975,1.07525020697872,70.224725628832
"81","Evansville",0.981437457719402,0.989184221103439,67.6229313101695
"82","FGCU",1.06488309780759,1.01115069682212,71.4847909313621
"83","FIU",0.977300955206092,1.02097740420945,70.8146053257162
"84","Fairfield",1.02930664264788,1.06538977376879,72.8901068334471
"85","Fairleigh Dickinson",0.984789219716926,1.108851595585,71.4139477045086
"86","Fla. Atlantic",0.934763675767634,1.02228649519468,69.7355684498029
"87","Florida",1.12833356534408,0.941845472401204,69.0268377637718
"88","Florida A&M",0.91260974645617,1.17331592095593,70.4619514785689
"89","Florida St.",1.19888857120325,0.987917497633947,73.9526775497836
"90","Fordham",0.949842838750364,1.03011311043358,68.2415481139981
"91","Fort Wayne",1.03015339739506,1.05346099227833,74.0626654877208
"92","Fresno St.",1.15201821701271,1.01383163754367,67.8164212953882
"93","Furman",1.07662946952956,1.01868500604968,69.6942104751449
"94","Ga. Southern",1.03764355453813,1.03099045128083,69.7650281096599
"95","Gardner-Webb",0.939275165712275,1.06313457358776,69.2844766055298
"96","George Mason",1.0232312995346,1.06476579095465,71.6134267536147
"97","George Washington",0.989667011455375,1.03988139024713,66.0388579980161
"98","Georgetown",1.07926331000484,0.983642457987136,73.819057376277
"99","Georgia",1.05956742671598,0.962272516419826,65.8718879268661
"100","Georgia St.",1.06189275835636,1.00196340598003,69.7147601036757
"101","Georgia Tech",1.04174568104581,0.969737870173671,66.8607322695132
"102","Gonzaga",1.20636560311765,0.942438201524345,71.4634853931685
"103","Grambling",0.920565503328474,1.08917310384311,73.5121532004077
"104","Grand Canyon",1.02203086081337,0.955058986350884,69.6155953050644
"105","Green Bay",0.954994011062192,1.0669245571277,73.8567586083854
"106","Hampton",0.992736572884195,1.10615261792405,73.8813541537487
"107","Hartford",1.02595374169392,1.09428435886492,68.6386271326548
"108","Harvard",0.951995591966721,0.978600765555442,68.055304556053
"109","Hawaii",0.979491262373178,1.01213345963235,70.4511667631791
"110","High Point",1.01452362714152,1.05613206691822,67.5094822714992
"111","Hofstra",1.08307038145744,1.08634588416314,70.4738040325085
"112","Holy Cross",0.94921619383583,1.09571690431115,65.6833328805479
"113","Houston",1.13295628294151,0.932957128773401,70.0020403319581
"114","Houston Baptist",0.965605418966065,1.1546770520946,74.0897016089437
"115","Howard",0.947280457777471,1.19387114226019,73.2695285593192
"116","IUPUI",0.967419039614534,1.12262163017208,67.8984556738237
"117","Idaho",1.07288844500783,1.02415571040171,66.9917386352403
"118","Idaho St.",0.977245798082043,1.06501113465488,69.9947936244007
"119","Ill.-Chicago",0.976269465740493,1.01759948473813,73.0683952373359
"120","Illinois",1.08601325622277,0.981675455335836,73.1067151795282
"121","Illinois St.",1.03773830881934,1.04396449489674,71.9012681784043
"122","Incarnate Word",0.94110082734176,1.18231043007972,71.0878419844879
"123","Indiana",1.09339990254159,0.948472124460141,67.9158723042327
"124","Indiana St.",1.06737739346134,1.02601176431802,72.236712690945
"125","Iona",1.084278364608,1.04800838226465,72.7500108456733
"126","Iowa",1.15859245756037,1.06972486830664,71.7887634977588
"127","Iowa St.",1.08675872148163,1.00340621437311,70.1204967956395
"128","Jackson St.",0.899109989360703,1.14142223791524,65.1637242282528
"129","Jacksonville",0.882345113731421,1.08760104872685,70.8435103665101
"130","Jacksonville St.",1.01267824930595,1.01319533733796,67.3945826240532
"131","James Madison",1.00331696994347,1.06313781504143,71.3299733935285
"132","Kansas",1.2128317643756,0.943918764600775,70.5211448433817
"133","Kansas St.",1.10797215073786,0.956032917228568,66.9625133897276
"134","Kennesaw St.",0.959829804852335,1.10131197781323,70.1129810855268
"135","Kent St.",1.01632091837632,1.07029930148052,70.3278594627978
"136","Kentucky",1.14042800134375,0.935174600489142,71.4429054776125
"137","LIU Brooklyn",0.99284700387455,1.11362416512055,73.3929063869209
"138","LSU",1.15840114631619,0.97763653456403,69.401809821025
"139","La Salle",1.07104882048573,1.02867421516774,73.6695127794797
"140","La.-Monroe",0.993027673041253,1.097497313468,67.3078340972656
"141","Lafayette",0.993141533011078,1.08995185444016,69.4441028167765
"142","Lamar University",1.01311467841145,1.05184562243118,70.8900213989992
"143","Lehigh",1.02564034077955,1.12704357752661,74.0781554662022
"144","Liberty",1.02443594961979,1.04765011864044,66.6776395344148
"145","Lipscomb",0.994871356054987,1.03705296387827,78.1141655926332
"146","Little Rock",0.918328440324291,1.06746301347959,67.7050947513613
"147","Long Beach St.",1.04883061008881,1.10250305406357,74.2340406061503
"148","Longwood",0.873519002559123,1.13254771046753,70.4174382753779
"149","Louisiana",1.14534189083161,1.00722784257686,72.2063497490544
"150","Louisiana Tech",1.07034154557854,1.04763129940598,69.8793245349292
"151","Louisville",1.13870756214965,0.9140543716888,72.8597870046
"152","Loyola Chicago",1.09269492254308,0.968440760318256,66.6998677986463
"153","Loyola Maryland",0.952264440934608,1.10365569613598,71.4223468687815
"154","Loyola Marymount",1.06641807042323,1.12133311993446,69.6592584249702
"155","Maine",0.890872585753634,1.0921716784356,72.9116461935783
"156","Manhattan",0.976319881509478,1.02056674265874,68.4938424422826
"157","Marist",0.970152338419668,1.13425768223592,71.861159224952
"158","Marquette",1.18951808106546,1.01585159511784,71.8035225128123
"159","Marshall",1.06496522406811,1.02781749512141,78.4583502892171
"160","Maryland",1.17412626345099,0.956219021828063,68.0769982983738
"161","Massachusetts",1.07980785253499,1.08867147823863,68.0474143218552
"162","McNeese",0.979440984349466,1.1374096753525,71.1388937171729
"163","Memphis",1.05089473795442,1.02961402432968,68.851515679312
"164","Mercer",1.10441495400809,1.09640827569098,66.2581945301158
"165","Miami (FL)",1.1137478120422,0.930973759013702,69.9169734549163
"166","Miami (OH)",0.987714171025672,1.01913088752439,68.3777343602474
