"","Team","Adj_O","Adj_D","Adj_T"
"1","A&M-Corpus Chris",1.01799126877493,1.04126512254778,70.4257741017013
"2","Abilene Christian",0.942686551278651,1.10465717032942,68.2559427808898
"3","Air Force",1.03564897294911,1.08304550811358,69.2252469806394
"4","Akron",1.11484518676135,1.05600704180498,67.3365164322341
"5","Alabama",1.06149424220339,0.900568887056864,67.4918624178898
"6","Alabama A&M",0.872415498519112,1.25052515214766,66.7178569262223
"7","Alabama St.",0.874443379776807,1.14860275257387,71.0296318918672
"8","Albany (NY)",1.06299098448967,1.05136552829758,65.5393602252732
"9","Alcorn",0.925705113972275,1.08046079351913,69.1836636244424
"10","American",0.932600935993745,1.08458298710214,66.0857545860204
"11","Appalachian St.",0.985743899618119,1.09496947523239,71.8535732180596
"12","Arizona",1.19266174263312,0.934145677996802,67.141727374701
"13","Arizona St.",1.11967375585637,1.07001820704533,71.9171859842507
"14","Ark.-Pine Bluff",0.809146266579023,1.12934216674453,69.5321755161467
"15","Arkansas",1.16793474657276,0.976726871008315,70.9430220703987
"16","Arkansas St.",1.04514224408815,1.0310105622552,68.7967777593845
"17","Army West Point",0.971733480367325,1.04849354937891,73.6296016485765
"18","Auburn",1.12615140411472,1.017935614126,75.6038472439792
"19","Austin Peay",1.03286489813247,1.18333276235086,72.0685272759082
"20","BYU",1.09685929691482,0.968995585466834,77.7141205754546
"21","Ball St.",1.03541209724617,1.0460238273476,73.2484186268145
"22","Baylor",1.18472125629436,0.908543022079583,65.0086234246989
"23","Belmont",1.09343961821678,1.03003057694678,69.488129686747
"24","Bethune-Cookman",0.916838351693532,1.17724680141332,71.0331561292974
"25","Binghamton",0.936166757912039,1.10625215446353,67.3434741522512
"26","Boise St.",1.09028914434198,1.01328418731265,70.6361866325477
"27","Boston College",1.04985078270282,1.02446307492688,72.7252340020639
"28","Boston U.",1.00438344802347,1.03851567717368,72.324377188114
"29","Bowling Green",0.990961708876555,1.06741798003547,72.2262015430659
"30","Bradley",0.972993464678195,1.01448038666569,69.147677438791
"31","Brown",1.02508242253431,1.13742913405448,72.7464636096991
"32","Bryant",0.998696194847843,1.12711128274397,72.7050991422789
"33","Bucknell",1.0855744663153,0.992768588326127,71.467318432652
"34","Buffalo",1.04289645234191,1.01407387636123,72.603602993638
"35","Butler",1.18989339246011,0.947287151074335,67.8451760942129
"36","CSU Bakersfield",0.994955076805633,0.938601815241406,69.4948030415805
"37","CSUN",1.03284164259911,1.13564818886634,73.9983258125344
"38","Cal Poly",0.982646056667444,1.12623664982764,67.3328384971325
"39","Cal St. Fullerton",0.962630334989869,1.04809974191339,71.7058474662759
"40","California",1.06071203371789,0.905090197263808,67.9784884393262
"41","Campbell",0.983551327446723,1.10802928531033,67.113532799498
"42","Canisius",1.07046255372531,1.10023873920958,71.2084761158474
"43","Central Ark.",1.00677544780188,1.18729168334666,73.2482092156999
"44","Central Conn. St.",0.902638965456289,1.15123679374023,66.9762455220761
"45","Central Mich.",1.10098729102576,1.17421044048692,77.4210867031558
"46","Charleston So.",1.00208432535309,1.16510824386047,70.5734170539885
"47","Charlotte",1.01386325750006,1.08432307106857,74.3143631390584
"48","Chattanooga",1.04332712166888,1.03085712157512,67.1182203900267
"49","Chicago St.",0.890886964818048,1.12493420422738,69.8998183966724
"50","Cincinnati",1.1683983209241,0.90089228120256,65.7040304608813
"51","Clemson",1.16186134351828,0.98465278775906,68.2044823423651
"52","Cleveland St.",0.947709730597146,1.03374339940727,68.1083806776969
"53","Coastal Caro.",1.00482976351969,1.05202215732978,70.5432793357463
"54","Col. of Charleston",1.0537408498304,0.985002837488083,66.2268359492191
"55","Colgate",0.965125157367508,1.08073769372888,67.7382899686969
"56","Colorado",1.13645025906365,1.00234455285735,69.6814032660872
"57","Colorado St.",1.09330837628417,0.994678874851804,67.8300551981885
"58","Columbia",0.996311797975837,1.0708765648438,71.1094800963097
"59","Coppin St.",0.883058810313978,1.17748201392937,70.4140831313346
"60","Cornell",0.978846712821126,1.08649626627849,71.7005576780511
"61","Creighton",1.15827180757785,0.932241053553656,72.7587234720864
"62","Dartmouth",0.974375812222682,1.12316522864304,69.0684240874697
"63","Davidson",1.08701149547223,0.997266614645287,70.2839503796365
"64","Dayton",1.12771313439636,0.943580068168104,69.8865916588673
"65","DePaul",1.04464938541031,1.02280617647721,69.4130165260879
"66","Delaware",0.961322427056938,1.0958751204006,66.6520600145854
"67","Delaware St.",0.909250234619995,1.16283203535741,67.9902664512178
"68","Denver",1.0608149235133,1.09430858257868,68.5221882606084
"69","Detroit Mercy",1.01121941235746,1.14799533696984,74.5532719051377
"70","Drake",1.02717703520219,1.10212278805671,71.8419076759649
"71","Drexel",1.01127723716028,1.10434656665299,72.8872205221534
"72","Duke",1.23409284921994,0.928076371993059,69.509175301063
"73","Duquesne",1.01462613601061,1.06030572037737,71.4051547301113
"74","ETSU",1.07010894328734,0.973340450285697,72.1116764112911
"75","East Carolina",0.969960165166159,0.971828613386346,68.3907784805743
"76","Eastern Ill.",0.980123467806006,1.05363458799698,72.0513898530073
"77","Eastern Ky.",0.961052154059109,1.08387958145562,70.3302210595084
"78","Eastern Mich.",1.05077016934549,1.0452403628148,69.8601808862775
"79","Eastern Wash.",1.08068685875366,1.1090374758965,70.3060234904616
"80","Elon",1.03026224781037,1.01939637770089,70.7187734124633
"81","Evansville",1.04595523414119,1.02709544713681,68.6123420759114
"82","FGCU",1.08163366019472,1.03594855545944,67.930017920234
"83","FIU",1.01851369974942,1.12205708589415,68.0001150499579
"84","Fairfield",0.977810101520889,1.03118015423211,70.6803026842165
"85","Fairleigh Dickinson",1.00720275433022,1.12746953494456,70.8857200902391
"86","Fla. Atlantic",0.972179944729551,1.08063409858222,71.3971315075968
"87","Florida",1.18206649123545,0.870649029165402,71.0229432932237
"88","Florida A&M",0.896913698558081,1.17668220160389,72.2035372893827
"89","Florida St.",1.1725633314452,0.926053832506507,72.7913823474555
"90","Fordham",0.965826556419817,0.99146486221622,66.7977282289934
"91","Fort Wayne",1.07139494751116,1.07420658091968,74.1539160854758
"92","Fresno St.",1.04171452278262,0.97163663458384,71.5208740031535
"93","Furman",1.0494773650011,1.02333579085089,67.676865327878
"94","Ga. Southern",1.0307316570309,1.08273694776892,69.7921851511261
"95","Gardner-Webb",1.00561575794243,1.03617369757356,73.7824155913356
"96","George Mason",1.0718187904911,1.02837316971613,71.2519634146763
"97","George Washington",1.07557653481516,1.03685479396717,66.9150682418732
"98","Georgetown",1.09664291010115,0.950930207560476,70.7905415915873
