"","Team","Adj_O","Adj_D","Adj_T"
"1","A&M-Corpus Chris",0.909634677615624,1.08453308876719,68.4455656237173
"2","Abilene Christian",0.963759940855888,1.05812381847912,69.6457260632333
"3","Air Force",0.99321399324653,1.05862036656515,66.6647390904599
"4","Akron",1.01500589369043,1.10533001126305,69.2416014185285
"5","Alabama",1.08142349167534,0.921151617855732,69.8427346403743
"6","Alabama A&M",0.83545081566045,1.18442536973049,67.5969886970218
"7","Alabama St.",0.925199103245986,1.17414549726695,70.4506811269241
"8","Albany (NY)",1.06868223165336,1.04630667667791,67.4911053459595
"9","Alcorn",0.924261136243597,1.16722463642276,69.3030242077649
"10","American",0.935266007585698,1.13351055957882,67.9147262589331
"11","Appalachian St.",1.0038700326137,1.06858247757429,71.8133906278989
"12","Arizona",1.22660865640242,0.987350736376852,69.8059993137854
"13","Arizona St.",1.158162642252,0.965652135918646,73.8918591400524
"14","Ark.-Pine Bluff",0.896699075924935,1.10134586941983,69.4063773126618
"15","Arkansas",1.17770293054438,0.985726636685159,72.3136174783827
"16","Arkansas St.",1.02919565865265,1.15189658496881,71.3376046290465
"17","Army West Point",0.972613827818664,1.11067683875838,71.5932863671119
"18","Auburn",1.20786342321733,0.953870769584891,73.1425523740244
"19","Austin Peay",1.0229834960789,1.06793440387459,70.4008844546583
"20","BYU",1.08925711978264,0.958231832483491,69.21318348157
"21","Ball St.",1.02302243738057,1.02703684343069,71.7381737944527
"22","Baylor",1.12905657668414,0.93196900611253,68.2673701249973
"23","Belmont",1.12695210533669,1.03350419051008,68.4900935441798
"24","Bethune-Cookman",0.970979921275312,1.12784628831231,77.5944466195328
"25","Binghamton",0.956693883320849,1.09447117700908,67.9440340502087
"26","Boise St.",1.10494117816862,0.939840982353587,71.236199953238
"27","Boston College",1.14342345408156,1.01657565681668,70.9756218451052
"28","Boston U.",0.993542389691962,1.089658270728,68.4532644272278
"29","Bowling Green",1.00119553442585,1.06708832585456,72.7290673723822
"30","Bradley",1.03393966096634,1.00800839252787,67.2364594564523
"31","Brown",1.00037131055702,1.09524403631748,73.6401333810504
"32","Bryant",0.964706011021098,1.21953642910244,71.3885599227993
"33","Bucknell",1.07157090200766,1.01823450096938,74.1364516678692
"34","Buffalo",1.13159125011037,1.03953608747603,75.3194611230309
"35","Butler",1.18989590188881,0.933523439622473,71.7383082096421
"36","CSU Bakersfield",0.941149657796965,1.04058579556033,66.2280584824269
"37","CSUN",0.955918282119597,1.14073604777567,67.9227011350006
"38","Cal Poly",0.977615299643574,1.14736618959316,69.5763716547231
"39","Cal St. Fullerton",1.04162243999332,1.05698467205807,72.0378623340621
"40","California",0.984634110691519,1.04006677133281,69.6866164354135
"41","Campbell",1.03782068691788,1.09503621003891,69.3618775824133
"42","Canisius",1.0705261479838,1.03702812498961,69.5900838996238
"43","Central Ark.",1.04894999846005,1.10514361682262,76.4299602172693
"44","Central Conn. St.",0.956933766739173,1.11476305667446,67.1534762565748
"45","Central Mich.",1.06893877976143,1.07868729930832,70.2798331880429
"46","Charleston So.",0.982257797127955,1.07709771474821,68.6758952504119
"47","Charlotte",0.968020468466557,1.12040385903122,72.0041394139258
"48","Chattanooga",0.966877075169465,1.12383365117387,67.8423848870952
"49","Chicago St.",0.900291532081154,1.21055115112188,73.1534442482935
"50","Cincinnati",1.16959002477871,0.851181258726689,66.9842973605226
