"","Team","Adj_O","Adj_D","Adj_T"
"1","A&M-Corpus Chris",0.897534143360995,1.07461279754957,70.0853322324345
"2","Abilene Christian",0.959757407983667,1.04686386712477,71.4624816591597
"3","Air Force",1.00657520636807,1.08802144929087,66.0916541834722
"4","Akron",1.03395985106312,1.08374547390575,69.8723734762546
"5","Alabama",1.08735988777909,0.933175635875966,70.5739714056358
"6","Alabama A&M",0.83567785708943,1.12580297447901,68.4831061718554
"7","Alabama St.",0.905895298583324,1.18690255180679,70.2193440952029
"8","Albany (NY)",1.05646029827438,1.02412735418695,67.3520563065146
"9","Alcorn",0.903211514255512,1.16204275540781,69.1360696013657
"10","American",0.910049063457422,1.09759014696795,68.0012293270076
"11","Appalachian St.",1.00785779229761,1.08173366461207,72.6363998882026
"12","Arizona",1.2209495505221,0.972931221957101,70.3101591569442
"13","Arizona St.",1.17222830041778,0.972277668494568,74.4990474281763
"14","Ark.-Pine Bluff",0.904440972996599,1.08497734380939,71.5429191302154
"15","Arkansas",1.16727691256081,0.998447437394881,72.8515269478441
"16","Arkansas St.",1.01171959239397,1.13476350028226,70.6611915222906
"17","Army West Point",1.0063948585795,1.08982710369776,71.844373241405
"18","Auburn",1.21201709809404,0.936318466247257,74.125327620569
"19","Austin Peay",1.01743962199274,1.05755015399673,70.6051855399056
"20","BYU",1.12631759486359,0.942238069280681,68.5840487147077
"21","Ball St.",1.03420708678589,1.04726860440739,72.4718197353254
"22","Baylor",1.11964972300715,0.961609903084444,67.9908271118077
"23","Belmont",1.10030710173496,1.01538357080467,68.5630874736272
"24","Bethune-Cookman",0.939585180843965,1.12423564994022,76.7157329771052
"25","Binghamton",0.97758655522116,1.10673264669948,67.1136052385449
"26","Boise St.",1.10711036002706,0.927264872714465,72.5120706133073
"27","Boston College",1.10168015617974,1.00171888348935,70.4336773842385
"28","Boston U.",1.01027300430278,1.07940137344329,69.9354853647868
"29","Bowling Green",0.999598481681527,1.0993576054885,75.0796509358945
"30","Bradley",1.01779680803815,0.969137143971509,67.2447124062844
"31","Brown",0.988889956610098,1.06359585391334,74.0455523830366
